# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
 22132   231.53918   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22133   239.00819   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22134   246.47719   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22135   253.94620   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22136   261.41519   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22137   268.88422   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22138   276.35321   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22139   283.82224   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22140   291.29123   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22141   298.76022   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22142   306.22925   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22143   313.69824   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22144   321.16727   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22145   328.63626   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22146   336.10526   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22147   343.57428   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22148   351.04327   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22149   358.51227   253.94620   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22150   365.98129   261.41519   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22151     0.00000   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22152     7.46901   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22153    14.93801   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22154    22.40702   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22155    29.87602   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22156    37.34503   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22157    44.81403   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22158    52.28304   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22159    59.75205   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22160    67.22105   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22161    74.69006   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22162    82.15907   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22163    89.62807   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22164    97.09708   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22165   104.56609   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22166   112.03509   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22167   119.50410   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22168   126.97310   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22169   134.44211   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22170   141.91112   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22171   149.38011   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22172   156.84912   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22173   164.31813   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22174   171.78714   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22175   179.25613   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22176   186.72514   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22177   194.19415   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22178   201.66316   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22179   209.13217   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22180   216.60117   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22181   224.07018   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22182   231.53918   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22183   239.00819   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22184   246.47719   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22185   253.94620   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22186   261.41519   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22187   268.88422   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22188   276.35321   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22189   283.82224   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22190   291.29123   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22191   298.76022   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22192   306.22925   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22193   313.69824   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22194   321.16727   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22195   328.63626   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22196   336.10526   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22197   343.57428   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22198   351.04327   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22199   358.51227   268.88422   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22200   365.98129   276.35321   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22201     0.00000   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22202     7.46901   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22203    14.93801   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22204    22.40702   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22205    29.87602   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22206    37.34503   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22207    44.81403   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22208    52.28304   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22209    59.75205   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22210    67.22105   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22211    74.69006   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22212    82.15907   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22213    89.62807   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22214    97.09708   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22215   104.56609   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22216   112.03509   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22217   119.50410   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22218   126.97310   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22219   134.44211   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22220   141.91112   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22221   149.38011   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22222   156.84912   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22223   164.31813   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22224   171.78714   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22225   179.25613   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22226   186.72514   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22227   194.19415   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22228   201.66316   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22229   209.13217   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22230   216.60117   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22231   224.07018   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22232   231.53918   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22233   239.00819   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22234   246.47719   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22235   253.94620   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22236   261.41519   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22237   268.88422   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22238   276.35321   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22239   283.82224   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22240   291.29123   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22241   298.76022   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22242   306.22925   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22243   313.69824   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22244   321.16727   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22245   328.63626   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22246   336.10526   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22247   343.57428   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22248   351.04327   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22249   358.51227   283.82224   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22250   365.98129   291.29123   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22251     0.00000   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22252     7.46901   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22253    14.93801   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22254    22.40702   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22255    29.87602   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22256    37.34503   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22257    44.81403   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22258    52.28304   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22259    59.75205   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22260    67.22105   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22261    74.69006   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22262    82.15907   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22263    89.62807   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22264    97.09708   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22265   104.56609   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22266   112.03509   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22267   119.50410   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22268   126.97310   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22269   134.44211   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22270   141.91112   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22271   149.38011   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22272   156.84912   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22273   164.31813   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22274   171.78714   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22275   179.25613   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22276   186.72514   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22277   194.19415   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22278   201.66316   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22279   209.13217   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22280   216.60117   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22281   224.07018   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22282   231.53918   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22283   239.00819   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22284   246.47719   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22285   253.94620   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22286   261.41519   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22287   268.88422   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22288   276.35321   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22289   283.82224   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22290   291.29123   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22291   298.76022   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22292   306.22925   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22293   313.69824   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22294   321.16727   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22295   328.63626   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22296   336.10526   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22297   343.57428   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22298   351.04327   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22299   358.51227   298.76022   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22300   365.98129   306.22925   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22301     0.00000   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22302     7.46901   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22303    14.93801   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22304    22.40702   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22305    29.87602   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22306    37.34503   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22307    44.81403   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22308    52.28304   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22309    59.75205   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22310    67.22105   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22311    74.69006   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22312    82.15907   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22313    89.62807   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22314    97.09708   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22315   104.56609   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22316   112.03509   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22317   119.50410   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22318   126.97310   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22319   134.44211   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22320   141.91112   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22321   149.38011   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22322   156.84912   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22323   164.31813   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22324   171.78714   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22325   179.25613   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22326   186.72514   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22327   194.19415   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22328   201.66316   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22329   209.13217   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22330   216.60117   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22331   224.07018   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22332   231.53918   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22333   239.00819   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22334   246.47719   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22335   253.94620   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22336   261.41519   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22337   268.88422   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22338   276.35321   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22339   283.82224   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22340   291.29123   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22341   298.76022   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22342   306.22925   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22343   313.69824   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22344   321.16727   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22345   328.63626   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22346   336.10526   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22347   343.57428   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22348   351.04327   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22349   358.51227   313.69824   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22350   365.98129   321.16727   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22351     0.00000   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22352     7.46901   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22353    14.93801   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22354    22.40702   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22355    29.87602   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22356    37.34503   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22357    44.81403   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22358    52.28304   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22359    59.75205   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22360    67.22105   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22361    74.69006   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22362    82.15907   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22363    89.62807   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22364    97.09708   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22365   104.56609   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22366   112.03509   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22367   119.50410   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22368   126.97310   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22369   134.44211   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22370   141.91112   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22371   149.38011   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22372   156.84912   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22373   164.31813   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22374   171.78714   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22375   179.25613   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22376   186.72514   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22377   194.19415   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22378   201.66316   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22379   209.13217   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22380   216.60117   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22381   224.07018   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22382   231.53918   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22383   239.00819   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22384   246.47719   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22385   253.94620   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22386   261.41519   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22387   268.88422   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22388   276.35321   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22389   283.82224   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22390   291.29123   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22391   298.76022   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22392   306.22925   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22393   313.69824   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22394   321.16727   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22395   328.63626   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22396   336.10526   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22397   343.57428   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22398   351.04327   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22399   358.51227   328.63626   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22400   365.98129   336.10526   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22401     0.00000   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22402     7.46901   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22403    14.93801   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22404    22.40702   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22405    29.87602   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22406    37.34503   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22407    44.81403   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22408    52.28304   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22409    59.75205   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22410    67.22105   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22411    74.69006   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22412    82.15907   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22413    89.62807   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22414    97.09708   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22415   104.56609   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22416   112.03509   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22417   119.50410   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22418   126.97310   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22419   134.44211   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22420   141.91112   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22421   149.38011   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22422   156.84912   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22423   164.31813   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22424   171.78714   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22425   179.25613   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22426   186.72514   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22427   194.19415   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22428   201.66316   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22429   209.13217   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22430   216.60117   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22431   224.07018   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22432   231.53918   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22433   239.00819   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22434   246.47719   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22435   253.94620   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22436   261.41519   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22437   268.88422   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22438   276.35321   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22439   283.82224   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22440   291.29123   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22441   298.76022   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22442   306.22925   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22443   313.69824   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22444   321.16727   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22445   328.63626   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22446   336.10526   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22447   343.57428   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
