# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
  2227    12.50334     3.65064     9.72153     0.21864     0.31347     0.35643     0.27743     0.25441
  2228    14.11035    14.91114     6.83078     0.17865     0.31739     0.26831     0.27178     0.26701
  2229     2.04296    11.10791    14.44173     0.25639     0.24492     0.36310     0.34049     0.31002
  2230     7.06282     3.63112     1.08212     0.10991     0.30716     0.27235     0.21603     0.27561
  2231     2.17767     8.97069     8.39132     0.21207     0.41241     0.28669     0.24889     0.25607
  2232     8.84181    13.87869    13.19132     0.24655     0.29828     0.32618     0.29979     0.18694
  2233    13.22208    10.91010     9.19286     0.13608     0.26352     0.29057     0.22462     0.25086
  2234    10.10474    12.33651     5.14656     0.15861     0.34270     0.20107     0.21609     0.25107
  2235     3.17500     9.70363     6.75888     0.15132     0.18727     0.25957     0.22854     0.23410
  2236    10.71956     3.27805    10.85736     0.19028     0.25918     0.27289     0.25299     0.28369
  2237     7.93965    13.26770     2.88771     0.11968     0.25037     0.30704     0.18265     0.26815
  2238    13.13262     8.47189     8.38563     0.24532     0.30983     0.24978     0.24535     0.27420
  2239    13.26603     9.80868    15.17249     0.21519     0.41754     0.28669     0.40182     0.35363
  2240     4.50844     6.09977     9.86707     0.10812     0.30422     0.21705     0.15438     0.26396
  2241     6.10423     6.31531     8.12126     0.30346     0.38874     0.26015     0.26040     0.33000
  2242     3.20638     0.16108     6.62699     0.13626     0.30607     0.29878     0.28971     0.29758
  2243     2.90664     3.60047    11.97879     0.17181     0.39989     0.26210     0.28790     0.27498
  2244    11.96253    10.85546    13.49946     0.13101     0.29470     0.32981     0.18886     0.21771
  2245    14.80330     3.65083    13.57094     0.11191     0.27058     0.17000     0.24033     0.26627
  2246     9.83131     3.78045     2.84694     0.27245     0.36060     0.24842     0.21569     0.25559
  2247     3.93104     9.69598    11.19112     0.16924     0.25691     0.24275     0.23057     0.24706
  2248     5.38008     0.46949     9.45038     0.15621     0.23480     0.30787     0.25084     0.21168
  2249     8.69730     3.27378     3.60780     0.25665     0.31436     0.25323     0.27042     0.31258
  2250    11.57640     9.63684    16.75110     0.11509     0.29280     0.33413     0.19507     0.23795
  2251    15.27510     3.38618    12.61618     0.12539     0.37367     0.31414     0.26893     0.29339
  2252    10.16575     7.12006     6.36882     0.17376     0.28536     0.31002     0.28899     0.28745
  2253    14.45271    16.57332     7.74385     0.20720     0.33888     0.32037     0.22288     0.21227
  2254    14.65402     7.05514    12.71793     0.20573     0.44049     0.29912     0.22082     0.29719
  2255     6.02376    15.79408     3.18872     0.23054     0.30124     0.25656     0.17925     0.20426
  2256    10.09599     5.29698    10.83790     0.18211     0.24993     0.26594     0.34737     0.30150
  2257    16.39007     9.69913     5.44503     0.14969     0.28578     0.25765     0.26839     0.31160
  2258    11.66109    11.95875     3.33263     0.28948     0.18526     0.28227     0.29058     0.35847
  2259     9.07597     8.55114     5.63217     0.13104     0.33827     0.29261     0.26698     0.23916
  2260    15.14300    12.07233     3.56465     0.14197     0.39710     0.30992     0.26225     0.23906
  2261    10.18297     1.76058     2.36456     0.27237     0.29321     0.31897     0.30760     0.33309
  2262     6.42396    13.08961    13.65652     0.21677     0.41290     0.36158     0.29841     0.29670
  2263     2.56130     3.28947    10.35629     0.15085     0.24731     0.27479     0.24344     0.29520
  2264     5.16217     5.19070    13.18786     0.14204     0.29391     0.29895     0.28617     0.24987
  2265    14.27499     3.43092     8.61165     0.16382     0.32222     0.33102     0.33019     0.25575
  2266    14.86476     8.64210     5.13164     0.13293     0.29352     0.29398     0.25759     0.23715
  2267     5.41971     4.60033    14.34285     0.15774     0.34545     0.25859     0.28144     0.27800
  2268     8.51850    10.84253     1.51689     0.13540     0.20036     0.30397     0.28000     0.29444
  2269     7.46382    16.63970     9.48638     0.09596     0.29813     0.25095     0.32259     0.38227
  2270    13.34937     2.28466     4.19298     0.12095     0.35040     0.26505     0.25870     0.27753
  2271     3.92857     6.60631     3.21472     0.09076     0.20841     0.27193     0.20922     0.28890
  2272     1.07718     9.58585    12.88144     0.22347     0.33509     0.21303     0.29163     0.30019
  2273     9.42854    15.06872     7.06851     0.26817     0.24935     0.20182     0.26076     0.19301
  2274     8.92379    11.77329    16.48688     0.17562     0.18659     0.24682     0.17623     0.24097
  2275     0.01048     1.44257     5.14383     0.20782     0.35488     0.34601     0.28927     0.29749
  2276    13.71412    15.79925     1.34805     0.12810     0.32809     0.24385     0.23005     0.25180
  2277     4.26730     5.69023    11.12522     0.16186     0.26038     0.36214     0.27921     0.24807
  2278     9.15015    14.06989     5.76127     0.19393     0.37705     0.30693     0.33018     0.27032
  2279    13.10349    11.03048     7.08243     0.19380     0.28139     0.31657     0.21365     0.25346
  2280     4.99341     9.34679     9.19664     0.17657     0.24824     0.31577     0.27232     0.25009
  2281     3.63644    14.18101     7.58097     0.10787     0.22826     0.32787     0.21290     0.22402
  2282     0.37750    12.96576    10.39122     0.29032     0.21518     0.33270     0.26353     0.25241
  2283     8.60737     5.30139     4.84297     0.13342     0.40381     0.32837     0.25215     0.35523
  2284    10.57063    10.75684    11.79651     0.13177     0.21458     0.28707     0.28013     0.30661
  2285     1.75696     9.63888    16.13258     0.17070     0.37534     0.21045     0.26326     0.20982
  2286    14.70515    10.88436    13.95060     0.17349     0.30760     0.23723     0.29749     0.31157
  2287    14.08328     2.44271    12.35920     0.22520     0.26801     0.19751     0.30421     0.32878
  2288     4.55637     9.28810    13.75556     0.18187     0.32801     0.14539     0.20711     0.24416
  2289    14.16593     9.89448     0.27962     0.16790     0.23655     0.34515     0.33092     0.28103
  2290     7.61830     8.09338     6.69741     0.23782     0.24260     0.26831     0.25432     0.35523
  2291     5.33266     0.39727    11.16884     0.20855     0.34242     0.24783     0.23783     0.29477
  2292    16.36933     8.55348    15.88992     0.22550     0.33137     0.38990     0.31321     0.31900
  2293     8.68350    13.83397     2.55118     0.19557     0.37103     0.30059     0.35373     0.34055
  2294     7.99864     8.55359    10.12188     0.17371     0.37893     0.22318     0.31047     0.26196
  2295    15.54948    10.00729     2.68084     0.12114     0.37645     0.24440     0.27407     0.23966
  2296     5.12704     8.44399     7.31568     0.12040     0.37164     0.33245     0.23721     0.23691
  2297    10.07815     2.53710     5.32729     0.17489     0.22600     0.31841     0.24815     0.24833
  2298     0.16609     5.46812     1.97337     0.20104     0.33881     0.37638     0.24427     0.29144
  2299     9.60436    16.67817    12.53201     0.12144     0.41437     0.24305     0.20603     0.30346
  2300     0.88515    13.40916     2.29153     0.13320     0.24639     0.28029     0.19988     0.29212
  2301    13.63711     9.61490     8.40306     0.10508     0.29505     0.23829     0.19357     0.28276
  2302    15.30934     9.53092    15.53857     0.17329     0.30115     0.18632     0.28051     0.24387
  2303     6.25605     9.16859     0.67030     0.23126     0.37107     0.25436     0.25648     0.27035
  2304     0.86940    15.19173     5.05182     0.30967     0.30964     0.33266     0.35639     0.29122
  2305     4.11516     9.40646    14.73064     0.11389     0.26013     0.35161     0.26841     0.20941
  2306     6.84963    13.25346     4.22954     0.19289     0.27404     0.35080     0.23756     0.23371
  2307    12.63396     6.16907     2.94843     0.16832     0.34599     0.32565     0.34469     0.25479
  2308     9.61319     6.23689    10.37019     0.18490     0.25779     0.31938     0.14069     0.22082
  2309     2.13080     9.56281     6.20959     0.21235     0.23160     0.34137     0.23957     0.29461
  2310     0.03303     0.26119     7.81339     0.20908     0.34473     0.33976     0.24890     0.31942
  2311    11.41577     5.76484     2.17574     0.26518     0.27691     0.33059     0.27000     0.29604
  2312    16.36631     4.87138     2.68580     0.19850     0.32813     0.35019     0.28309     0.30037
  2313    11.28772     4.72611     1.45373     0.16963     0.37109     0.34231     0.27122     0.28576
  2314     7.03136    14.55776     9.39542     0.20658     0.36251     0.22138     0.21988     0.25782
  2315     8.80734    11.41085     4.19044     0.20334     0.34937     0.27352     0.30887     0.25860
  2316    10.91620    13.09169    11.25022     0.13730     0.17150     0.29766     0.23368     0.18906
  2317    15.06104     0.30853    10.89961     0.07011     0.27112     0.19450     0.18085     0.20582
  2318     0.95087     1.81251     8.55968     0.09363     0.14694     0.35367     0.22996     0.29175
  2319     2.94093     4.82302     3.08563     0.19591     0.32578     0.21847     0.29478     0.29009
  2320    10.84616     8.33382     4.20167     0.14763     0.33592     0.25457     0.22808     0.32092
  2321    13.29254    11.95923     9.36872     0.13381     0.32411     0.27731     0.27020     0.31208
  2322     2.04381     5.58449    12.33077     0.21687     0.27988     0.30775     0.21242     0.24529
  2323     9.16894    11.90518     2.67820     0.14201     0.28268     0.25063     0.20239     0.27065
  2324    10.29484     8.09795    11.78071     0.21751     0.37110     0.30710     0.27917     0.34516
  2325    11.70089    12.05710    11.67864     0.14829     0.30274     0.28187     0.23217     0.24234
  2326     9.15564     3.99749     8.45362     0.16191     0.30303     0.29131     0.25326     0.26534
  2327     1.54338     9.52636     9.68882     0.24943     0.29124     0.32655     0.29584     0.28987
  2328     5.98494     3.98738     6.50247     0.13720     0.35937     0.36713     0.21664     0.30532
  2329    11.13062    11.55187    12.36929     0.16713     0.27649     0.33565     0.17055     0.26545
  2330    14.38705     4.40900     7.83606     0.20290     0.33362     0.35231     0.18434     0.21852
  2331     4.99543    10.49691    14.75029     0.23714     0.36761     0.26492     0.22766     0.26808
  2332    13.15555    14.60252    12.59400     0.12357     0.39379     0.24999     0.27398     0.28158
  2333    14.60526     7.83341     4.50506     0.17010     0.30982     0.33607     0.25521     0.34348
  2334     5.52501     6.95089    15.73841     0.25422     0.37311     0.23266     0.30090     0.30481
  2335    16.46144     6.06127     9.92302     0.15765     0.27980     0.22027     0.33294     0.25558
  2336     9.93998    10.63550    14.98139     0.17792     0.29872     0.23258     0.17376     0.28101
  2337     0.73134    14.38543     4.30256     0.15222     0.35871     0.28201     0.25033     0.30632
  2338    12.52702     6.12539     5.50514     0.10714     0.33252     0.29266     0.21886     0.31171
  2339     3.71732    15.59789     0.92376     0.11478     0.37019     0.27968     0.24135     0.28109
  2340    13.17301     3.51732    10.46162     0.16362     0.28672     0.21412     0.25169     0.20960
  2341    13.18535    12.39872    10.23625     0.11484     0.32387     0.30144     0.32239     0.33381
  2342     2.76587     4.11486    10.90391     0.14987     0.20435     0.29049     0.24994     0.22028
  2343     1.44017     0.59336    15.42667     0.19943     0.43707     0.29295     0.21189     0.25064
  2344     8.48897     7.31698     2.54959     0.13077     0.23589     0.26667     0.21530     0.26785
  2345    14.05488     3.88129    10.90183     0.16525     0.24713     0.36234     0.25729     0.24630
  2346     5.18994     6.25308    13.00656     0.24465     0.47752     0.36933     0.34860     0.37308
  2347     5.19532     8.33669    15.82964     0.14040     0.29356     0.24722     0.21323     0.24608
